Country,ISO3c,Category,Origin,Destination,Organism,System,Product,Pressure,Value
Afghanistan,AFG,feedfodd,land,land,cows,mixed,milk,disturbance,0.004304792
Afghanistan,AFG,feedfodd,land,land,cows,mixed,milk,ghg,3.132606078
Afghanistan,AFG,feedfodd,land,land,cows,mixed,milk,nutrient,0.104100653
Afghanistan,AFG,feedfodd,land,land,cows,mixed,milk,water,588.9665771
Afghanistan,AFG,feedfodd,land,land,goats,grassland,meat,disturbance,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,meat,ghg,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,meat,nutrient,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,meat,water,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,milk,disturbance,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,milk,ghg,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,milk,nutrient,0
Afghanistan,AFG,feedfodd,land,land,goats,grassland,milk,water,0
Afghanistan,AFG,feedfodd,land,land,goats,mixed,meat,disturbance,0.000873007
Afghanistan,AFG,feedfodd,land,land,goats,mixed,meat,ghg,0.635288868
Afghanistan,AFG,feedfodd,land,land,goats,mixed,meat,nutrient,0.02111149
Afghanistan,AFG,feedfodd,land,land,goats,mixed,meat,water,119.4417317
Afghanistan,AFG,feedfodd,land,land,goats,mixed,milk,disturbance,0.000272962
Afghanistan,AFG,feedfodd,land,land,goats,mixed,milk,ghg,0.198634816
Afghanistan,AFG,feedfodd,land,land,goats,mixed,milk,nutrient,0.006600898
Afghanistan,AFG,feedfodd,land,land,goats,mixed,milk,water,37.34566692
Afghanistan,AFG,feedfodd,land,land,pigs,backyard,meat,disturbance,0
Afghanistan,AFG,feedfodd,land,land,pigs,backyard,meat,ghg,0
Afghanistan,AFG,feedfodd,land,land,pigs,backyard,meat,nutrient,0
Afghanistan,AFG,feedfodd,land,land,pigs,backyard,meat,water,0
Afghanistan,AFG,feedfodd,land,land,pigs,industrial,meat,disturbance,0
Afghanistan,AFG,feedfodd,land,land,pigs,industrial,meat,ghg,0
Afghanistan,AFG,feedfodd,land,land,pigs,industrial,meat,nutrient,0
Afghanistan,AFG,feedfodd,land,land,pigs,industrial,meat,water,0
Afghanistan,AFG,feedfodd,land,land,pigs,intermediate,meat,disturbance,0
Afghanistan,AFG,feedfodd,land,land,pigs,intermediate,meat,ghg,0
Afghanistan,AFG,feedfodd,land,land,pigs,intermediate,meat,nutrient,0
Afghanistan,AFG,feedfodd,land,land,pigs,intermediate,meat,water,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,meat,disturbance,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,meat,ghg,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,meat,nutrient,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,meat,water,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,milk,disturbance,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,milk,ghg,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,milk,nutrient,0
Afghanistan,AFG,feedfodd,land,land,sheep,grassland,milk,water,0
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,meat,disturbance,0.001202903
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,meat,ghg,0.875355068
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,meat,nutrient,0.029089209
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,meat,water,164.5769814
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,milk,disturbance,0.000285871
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,milk,ghg,0.208028774
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,milk,nutrient,0.006913072
Afghanistan,AFG,feedfodd,land,land,sheep,mixed,milk,water,39.11184162
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,eggs,disturbance,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,eggs,ghg,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,eggs,nutrient,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,eggs,water,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,land,chickens,industrial,meat,water,0
Afghanistan,AFG,feedfofm,marine,land,pigs,backyard,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,land,pigs,backyard,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,land,pigs,backyard,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,land,pigs,backyard,meat,water,0
Afghanistan,AFG,feedfofm,marine,land,pigs,industrial,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,land,pigs,industrial,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,land,pigs,industrial,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,land,pigs,industrial,meat,water,0
Afghanistan,AFG,feedfofm,marine,land,pigs,intermediate,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,land,pigs,intermediate,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,land,pigs,intermediate,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,land,pigs,intermediate,meat,water,0
Afghanistan,AFG,feedfofm,marine,marine,crustaceans,aquaculture,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,marine,crustaceans,aquaculture,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,marine,crustaceans,aquaculture,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,marine,crustaceans,aquaculture,meat,water,0
Afghanistan,AFG,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,water,0
Afghanistan,AFG,feedfofm,marine,marine,salmon,aquaculture,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,marine,salmon,aquaculture,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,marine,salmon,aquaculture,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,marine,salmon,aquaculture,meat,water,0
Afghanistan,AFG,feedfofm,marine,marine,shrimp,aquaculture,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,marine,shrimp,aquaculture,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,marine,shrimp,aquaculture,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,marine,shrimp,aquaculture,meat,water,0
Afghanistan,AFG,feedfofm,marine,marine,tuna,aquaculture,meat,disturbance,0
Afghanistan,AFG,feedfofm,marine,marine,tuna,aquaculture,meat,ghg,0
Afghanistan,AFG,feedfofm,marine,marine,tuna,aquaculture,meat,nutrient,0
Afghanistan,AFG,feedfofm,marine,marine,tuna,aquaculture,meat,water,0
Afghanistan,AFG,wildcaught,freshwater,freshwater,fish,fisheries,meat,disturbance,400.5538641
Afghanistan,AFG,wildcaught,freshwater,freshwater,fish,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,freshwater,freshwater,fish,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,freshwater,freshwater,fish,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,benthic,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,benthic,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,benthic,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,benthic,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,demersal,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,demersal,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,demersal,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,demersal,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,fofm,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,fofm,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,fofm,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,fofm,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,large-pelagic,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,large-pelagic,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,large-pelagic,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,large-pelagic,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,medium-pelagic,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,medium-pelagic,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,medium-pelagic,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,medium-pelagic,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,reef,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,reef,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,reef,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,reef,fisheries,meat,water,0
Afghanistan,AFG,wildcaught,marine,marine,small-pelagic,fisheries,meat,disturbance,0
Afghanistan,AFG,wildcaught,marine,marine,small-pelagic,fisheries,meat,ghg,0
Afghanistan,AFG,wildcaught,marine,marine,small-pelagic,fisheries,meat,nutrient,0
Afghanistan,AFG,wildcaught,marine,marine,small-pelagic,fisheries,meat,water,0
Åland,ALA,farm,land,land,bana,crop,produce,disturbance,0
Åland,ALA,farm,land,land,bana,crop,produce,ghg,0
Åland,ALA,farm,land,land,bana,crop,produce,nutrient,0
Åland,ALA,farm,land,land,bana,crop,produce,water,0
Åland,ALA,farm,land,land,barl,crop,produce,disturbance,6.613367554
Åland,ALA,farm,land,land,barl,crop,produce,ghg,1138.581205
Åland,ALA,farm,land,land,barl,crop,produce,nutrient,18.87081496
Åland,ALA,farm,land,land,barl,crop,produce,water,202920.2141
Åland,ALA,farm,land,land,buffaloes,grassland,milk,disturbance,0
Åland,ALA,farm,land,land,buffaloes,grassland,milk,ghg,0
Åland,ALA,farm,land,land,buffaloes,grassland,milk,nutrient,0
Åland,ALA,farm,land,land,buffaloes,grassland,milk,water,0
Åland,ALA,farm,land,land,buffaloes,mixed,milk,disturbance,0
Åland,ALA,farm,land,land,buffaloes,mixed,milk,ghg,0
Åland,ALA,farm,land,land,buffaloes,mixed,milk,nutrient,0
Åland,ALA,farm,land,land,buffaloes,mixed,milk,water,0
Åland,ALA,farm,land,land,cass,crop,produce,disturbance,0
Åland,ALA,farm,land,land,cass,crop,produce,ghg,0
Åland,ALA,farm,land,land,cass,crop,produce,nutrient,0
Åland,ALA,farm,land,land,cass,crop,produce,water,0
Åland,ALA,farm,land,land,chickens,backyard,eggs&meat,disturbance,6.85156E-13
Åland,ALA,farm,land,land,chickens,backyard,eggs&meat,ghg,1.69631E-08
Åland,ALA,farm,land,land,chickens,backyard,eggs&meat,nutrient,4.78229E-10
Åland,ALA,farm,land,land,chickens,backyard,eggs&meat,water,1.62296E-07
Åland,ALA,farm,land,land,chickens,industrial,eggs,disturbance,0.029941005
Åland,ALA,farm,land,land,chickens,industrial,eggs,ghg,12.71696048
Åland,ALA,farm,land,land,chickens,industrial,eggs,nutrient,0.16323983
Åland,ALA,farm,land,land,chickens,industrial,eggs,water,93.46870683
Åland,ALA,farm,land,land,chickens,industrial,meat,disturbance,0.0018613
Åland,ALA,farm,land,land,chickens,industrial,meat,ghg,111.5085369
Åland,ALA,farm,land,land,chickens,industrial,meat,nutrient,0.092950994
Åland,ALA,farm,land,land,chickens,industrial,meat,water,829.4276967
Åland,ALA,farm,land,land,cnut,crop,produce,disturbance,0
Åland,ALA,farm,land,land,cnut,crop,produce,ghg,0
Åland,ALA,farm,land,land,cnut,crop,produce,nutrient,0
Åland,ALA,farm,land,land,cnut,crop,produce,water,0
Åland,ALA,farm,land,land,coco,crop,produce,disturbance,0
Åland,ALA,farm,land,land,coco,crop,produce,ghg,0
Åland,ALA,farm,land,land,coco,crop,produce,nutrient,0
Åland,ALA,farm,land,land,coco,crop,produce,water,0
Åland,ALA,farm,land,land,cows,feedlot,meat,disturbance,0
Åland,ALA,farm,land,land,cows,feedlot,meat,ghg,0
Åland,ALA,farm,land,land,cows,feedlot,meat,nutrient,0
Åland,ALA,farm,land,land,cows,feedlot,meat,water,0
Åland,ALA,farm,land,land,cows,grassland,meat,disturbance,0
Åland,ALA,farm,land,land,cows,grassland,meat,ghg,115.2564302
Åland,ALA,farm,land,land,cows,grassland,meat,nutrient,4.688735646
Åland,ALA,farm,land,land,cows,grassland,meat,water,114.148059
Åland,ALA,farm,land,land,cows,grassland,milk,disturbance,0
Åland,ALA,farm,land,land,cows,grassland,milk,ghg,133.8838336
Åland,ALA,farm,land,land,cows,grassland,milk,nutrient,4.654960729
Åland,ALA,farm,land,land,cows,grassland,milk,water,218.2822169
Åland,ALA,farm,land,land,cows,mixed,meat,disturbance,0.048661857
Åland,ALA,farm,land,land,cows,mixed,meat,ghg,5771.299133
Åland,ALA,farm,land,land,cows,mixed,meat,nutrient,44.66638017
Åland,ALA,farm,land,land,cows,mixed,meat,water,29047.63232
Åland,ALA,farm,land,land,cows,mixed,milk,disturbance,0.045439087
Åland,ALA,farm,land,land,cows,mixed,milk,ghg,11425.80377
Åland,ALA,farm,land,land,cows,mixed,milk,nutrient,88.80435133
Åland,ALA,farm,land,land,cows,mixed,milk,water,58409.41895
Åland,ALA,farm,land,land,goats,grassland,meat,disturbance,0
Åland,ALA,farm,land,land,goats,grassland,meat,ghg,0.008089537
Åland,ALA,farm,land,land,goats,grassland,meat,nutrient,0.00040918
Åland,ALA,farm,land,land,goats,grassland,meat,water,0.001588462
Åland,ALA,farm,land,land,goats,grassland,milk,disturbance,0
Åland,ALA,farm,land,land,goats,grassland,milk,ghg,0.008088217
Åland,ALA,farm,land,land,goats,grassland,milk,nutrient,0.00040918
Åland,ALA,farm,land,land,goats,grassland,milk,water,0.001588462
Åland,ALA,farm,land,land,goats,mixed,meat,disturbance,3.40518E-06
Åland,ALA,farm,land,land,goats,mixed,meat,ghg,0.034705118
Åland,ALA,farm,land,land,goats,mixed,meat,nutrient,0.001326136
Åland,ALA,farm,land,land,goats,mixed,meat,water,0.251646444
Åland,ALA,farm,land,land,goats,mixed,milk,disturbance,3.40518E-06
Åland,ALA,farm,land,land,goats,mixed,milk,ghg,0.03458838
Åland,ALA,farm,land,land,goats,mixed,milk,nutrient,0.001326136
Åland,ALA,farm,land,land,goats,mixed,milk,water,0.251646444
Åland,ALA,farm,land,land,maiz,crop,produce,disturbance,0
Åland,ALA,farm,land,land,maiz,crop,produce,ghg,0
Åland,ALA,farm,land,land,maiz,crop,produce,nutrient,0
Åland,ALA,farm,land,land,maiz,crop,produce,water,0
Åland,ALA,farm,land,land,ocer,crop,produce,disturbance,6.130680574
Åland,ALA,farm,land,land,ocer,crop,produce,ghg,454.0563807
Åland,ALA,farm,land,land,ocer,crop,produce,nutrient,1.298718465
Åland,ALA,farm,land,land,ocer,crop,produce,water,168269.4347
Åland,ALA,farm,land,land,oilp,crop,produce,disturbance,0
Åland,ALA,farm,land,land,oilp,crop,produce,ghg,0
Åland,ALA,farm,land,land,oilp,crop,produce,nutrient,0
Åland,ALA,farm,land,land,oilp,crop,produce,water,0
Åland,ALA,farm,land,land,orts,crop,produce,disturbance,0
Åland,ALA,farm,land,land,orts,crop,produce,ghg,0
Åland,ALA,farm,land,land,orts,crop,produce,nutrient,0
Åland,ALA,farm,land,land,orts,crop,produce,water,0
Åland,ALA,farm,land,land,pigs,backyard,meat,disturbance,1.11255E-05
Åland,ALA,farm,land,land,pigs,backyard,meat,ghg,0.313052119
Åland,ALA,farm,land,land,pigs,backyard,meat,nutrient,6.71102E-09
Åland,ALA,farm,land,land,pigs,backyard,meat,water,6.091953389
Åland,ALA,farm,land,land,pigs,industrial,meat,disturbance,0
Åland,ALA,farm,land,land,pigs,industrial,meat,ghg,0
Åland,ALA,farm,land,land,pigs,industrial,meat,nutrient,7.02793E-09
Åland,ALA,farm,land,land,pigs,industrial,meat,water,0
Åland,ALA,farm,land,land,pigs,intermediate,meat,disturbance,5.68594E-05
Åland,ALA,farm,land,land,pigs,intermediate,meat,ghg,3.580063553
Åland,ALA,farm,land,land,pigs,intermediate,meat,nutrient,7.02793E-09
Åland,ALA,farm,land,land,pigs,intermediate,meat,water,130.5415037
Åland,ALA,farm,land,land,plnt,crop,produce,disturbance,0
Åland,ALA,farm,land,land,plnt,crop,produce,ghg,0
Åland,ALA,farm,land,land,plnt,crop,produce,nutrient,0
Åland,ALA,farm,land,land,plnt,crop,produce,water,0
Åland,ALA,farm,land,land,pota,crop,produce,disturbance,8.619000012
Åland,ALA,farm,land,land,pota,crop,produce,ghg,4125.39483
Åland,ALA,farm,land,land,pota,crop,produce,nutrient,65.4117396
Åland,ALA,farm,land,land,pota,crop,produce,water,777958.4869
Åland,ALA,farm,land,land,rice,crop,produce,disturbance,0
Åland,ALA,farm,land,land,rice,crop,produce,ghg,0
Åland,ALA,farm,land,land,rice,crop,produce,nutrient,0
Åland,ALA,farm,land,land,rice,crop,produce,water,0
Åland,ALA,farm,land,land,sheep,grassland,meat,disturbance,0
Åland,ALA,farm,land,land,sheep,grassland,meat,ghg,409.1865369
Åland,ALA,farm,land,land,sheep,grassland,meat,nutrient,20.55521177
Åland,ALA,farm,land,land,sheep,grassland,meat,water,150.018456
Åland,ALA,farm,land,land,sheep,grassland,milk,disturbance,0
Åland,ALA,farm,land,land,sheep,grassland,milk,ghg,59.91296324
Åland,ALA,farm,land,land,sheep,grassland,milk,nutrient,2.936458606
Åland,ALA,farm,land,land,sheep,grassland,milk,water,21.4312077
Åland,ALA,farm,land,land,sheep,mixed,meat,disturbance,0.158771832
Åland,ALA,farm,land,land,sheep,mixed,meat,ghg,2719.961121
Åland,ALA,farm,land,land,sheep,mixed,meat,nutrient,77.59503865
Åland,ALA,farm,land,land,sheep,mixed,meat,water,32968.69153
Åland,ALA,farm,land,land,sheep,mixed,milk,disturbance,0.022681691
Åland,ALA,farm,land,land,sheep,mixed,milk,ghg,709.1575966
Åland,ALA,farm,land,land,sheep,mixed,milk,nutrient,11.08500534
Åland,ALA,farm,land,land,sheep,mixed,milk,water,4709.813095
Åland,ALA,farm,land,land,sorg,crop,produce,disturbance,0
Åland,ALA,farm,land,land,sorg,crop,produce,ghg,0
Åland,ALA,farm,land,land,sorg,crop,produce,nutrient,0
Åland,ALA,farm,land,land,sorg,crop,produce,water,0
Åland,ALA,farm,land,land,soyb,crop,produce,disturbance,0
Åland,ALA,farm,land,land,soyb,crop,produce,ghg,0
Åland,ALA,farm,land,land,soyb,crop,produce,nutrient,0
Åland,ALA,farm,land,land,soyb,crop,produce,water,0
Åland,ALA,farm,land,land,spis,crop,produce,disturbance,0
Åland,ALA,farm,land,land,spis,crop,produce,ghg,0
Åland,ALA,farm,land,land,spis,crop,produce,nutrient,0
Åland,ALA,farm,land,land,spis,crop,produce,water,0
Åland,ALA,farm,land,land,sugb,crop,produce,disturbance,0
Åland,ALA,farm,land,land,sugb,crop,produce,ghg,0
Åland,ALA,farm,land,land,sugb,crop,produce,nutrient,0
Åland,ALA,farm,land,land,sugb,crop,produce,water,0
Åland,ALA,farm,land,land,sugc,crop,produce,disturbance,0
Åland,ALA,farm,land,land,sugc,crop,produce,ghg,0
Åland,ALA,farm,land,land,sugc,crop,produce,nutrient,0
Åland,ALA,farm,land,land,sugc,crop,produce,water,0
Åland,ALA,farm,land,land,swpo,crop,produce,disturbance,0
Åland,ALA,farm,land,land,swpo,crop,produce,ghg,0
Åland,ALA,farm,land,land,swpo,crop,produce,nutrient,0
Åland,ALA,farm,land,land,swpo,crop,produce,water,0
Åland,ALA,farm,land,land,tnut,crop,produce,disturbance,0
Åland,ALA,farm,land,land,tnut,crop,produce,ghg,0
Åland,ALA,farm,land,land,tnut,crop,produce,nutrient,0
Åland,ALA,farm,land,land,tnut,crop,produce,water,0
Åland,ALA,farm,land,land,vege,crop,produce,disturbance,0.756999989
Åland,ALA,farm,land,land,vege,crop,produce,ghg,296.5406635
Åland,ALA,farm,land,land,vege,crop,produce,nutrient,5.80500906
Åland,ALA,farm,land,land,vege,crop,produce,water,328115.0996
Åland,ALA,farm,land,land,whea,crop,produce,disturbance,15.18316951
Åland,ALA,farm,land,land,whea,crop,produce,ghg,3118.177931
Åland,ALA,farm,land,land,whea,crop,produce,nutrient,61.75347021
Åland,ALA,farm,land,land,whea,crop,produce,water,1865256.883
Åland,ALA,farm,land,land,xfru,crop,produce,disturbance,3.859000038
Åland,ALA,farm,land,land,xfru,crop,produce,ghg,108.305694
Åland,ALA,farm,land,land,xfru,crop,produce,nutrient,2.683668401
Åland,ALA,farm,land,land,xfru,crop,produce,water,999108.8151
Åland,ALA,farm,land,land,xmil,crop,produce,disturbance,0
Åland,ALA,farm,land,land,xmil,crop,produce,ghg,0
Åland,ALA,farm,land,land,xmil,crop,produce,nutrient,0
Åland,ALA,farm,land,land,xmil,crop,produce,water,0
Åland,ALA,farm,land,land,xoil,crop,produce,disturbance,3.056010304
Åland,ALA,farm,land,land,xoil,crop,produce,ghg,486.4196861
Åland,ALA,farm,land,land,xoil,crop,produce,nutrient,10.86467855
Åland,ALA,farm,land,land,xoil,crop,produce,water,46961.44655
Åland,ALA,farm,land,land,xpul,crop,produce,disturbance,0.274687956
Åland,ALA,farm,land,land,xpul,crop,produce,ghg,18.85006417
Åland,ALA,farm,land,land,xpul,crop,produce,nutrient,0.154640487
