Country,ISO3c,Product,Tonnes,Cumulative pressure,Pressure per tonne,Million kcal,Tonnes of protein,Pressure per tonne of protein,Pressure per million kcal
Denmark,DNK,Benthic,5631.757107,3.79844E-05,0.006744687,1241.375917,214.305138,0.177244647,0.030598659
Denmark,DNK,Demersal,216243.8643,0.001714687,0.007929412,132593.6923,24302.09952,0.070557138,0.012931887
Denmark,DNK,Freshwater fish,87.33052034,1.39362E-06,0.01595796,41.54195653,6.266357756,0.222396646,0.033547215
Denmark,DNK,Forage fish,156043.018,0.000348303,0.002232099,187993.7815,30410.06428,0.01145356,0.001852739
Denmark,DNK,Medium-pelagic,828.9265789,7.10426E-06,0.008570436,543.1227335,99.63461494,0.071303153,0.013080399
Denmark,DNK,Reef,607.906356,9.41135E-06,0.015481572,416.2614625,71.87843763,0.130934202,0.022609217
Denmark,DNK,Small-pelagic,0.005064447,1.02884E-10,0.020314928,0.003634409,0.000598593,0.171876325,0.028308287
Dominican Republic,DOM,Benthic,5563.93676,2.04574E-05,0.003676786,1226.426667,211.7243717,0.096622814,0.016680496
Dominican Republic,DOM,Demersal,29091.46163,0.000109952,0.00377952,23477.44743,4078.238194,0.026960603,0.004683293
Dominican Republic,DOM,Freshwater fish,1269.503527,1.46588E-06,0.001154689,603.8857908,91.09258989,0.016092219,0.002427416
Dominican Republic,DOM,Forage fish,931.2802835,2.41146E-06,0.002589404,889.0167443,127.1162822,0.018970514,0.002712504
Dominican Republic,DOM,Large-pelagic,1454.825595,4.42936E-06,0.003044596,1076.921097,201.7849259,0.021950879,0.004112981
Dominican Republic,DOM,Medium-pelagic,1743.573901,4.96126E-06,0.002845455,1284.640447,218.3185726,0.022724872,0.003861985
Dominican Republic,DOM,Reef,8109.652192,2.44504E-05,0.003014981,5782.312103,1014.195403,0.02410822,0.004228489
Algeria,DZA,Benthic,635.4610984,2.19673E-06,0.00345691,140.071045,24.18118817,0.090844673,0.015682985
Algeria,DZA,Demersal,20662.74416,5.38477E-05,0.00260603,13492.82894,2324.178644,0.0231685,0.003990841
Algeria,DZA,Freshwater fish,1.441102956,1.44402E-05,10.02024786,0.685513336,0.103405621,139.6462656,21.06481092
Algeria,DZA,Forage fish,80331.60366,0.000176536,0.002197585,83451.19544,10838.37615,0.016288003,0.002115434
Algeria,DZA,Large-pelagic,3478.055648,8.91019E-06,0.002561832,3060.580472,509.9556666,0.017472488,0.002911276
Algeria,DZA,Medium-pelagic,774.2186605,2.04013E-06,0.002635077,568.2204598,98.23196823,0.020768448,0.003590377
Algeria,DZA,Reef,2471.171624,8.55202E-06,0.003460714,1689.424975,292.0507554,0.029282646,0.005062089
Algeria,DZA,Small-pelagic,22.70703214,7.40934E-08,0.003263016,16.29528895,2.683858412,0.027607047,0.004546922
Ecuador,ECU,Benthic,1210.974548,3.91193E-06,0.003230398,266.9281736,46.08118968,0.084892111,0.014655364
Ecuador,ECU,Demersal,171377.5624,0.000418226,0.002440377,113186.3304,20151.28731,0.020754304,0.003695022
Ecuador,ECU,Freshwater fish,237.7265968,1.90842E-05,0.080277888,113.0833517,17.05795291,1.118785429,0.168762146
Ecuador,ECU,Forage fish,33451.9851,6.83226E-05,0.002042408,142593.6417,22771.57218,0.003000346,0.000479142
Ecuador,ECU,Large-pelagic,51810.68069,0.000129433,0.002498182,39904.8509,7206.112932,0.017961488,0.003243528
Ecuador,ECU,Medium-pelagic,117871.8049,0.000286839,0.002433487,92968.12075,15467.49608,0.018544661,0.003085353
Ecuador,ECU,Reef,6751.377545,1.7498E-05,0.002591772,4738.820663,837.7624806,0.020886627,0.003692487
Egypt,EGY,Benthic,5880.851326,2.00744E-05,0.003413527,1296.282326,223.7839152,0.089704594,0.015486168
Egypt,EGY,Demersal,49977.97451,0.000143194,0.00286514,31935.79272,5646.758286,0.025358598,0.004483805
Egypt,EGY,Freshwater fish,212764.9266,1.15422E-05,5.42484E-05,101209.4202,15266.84077,0.000756028,0.000114042
Egypt,EGY,Forage fish,43397.57476,0.000120545,0.002777697,41654.4467,6121.736601,0.019691359,0.002893936
Egypt,EGY,Large-pelagic,10544.77904,3.00965E-05,0.002854165,9106.539347,1551.586644,0.019397264,0.003304937
Egypt,EGY,Medium-pelagic,14554.29087,3.93473E-05,0.002703488,10421.94713,1846.335569,0.021311047,0.003775431
Egypt,EGY,Reef,14782.49075,4.19516E-05,0.002837927,10335.4834,1845.772815,0.022728486,0.00405899
Eritrea,ERI,Benthic,851.412537,2.76269E-06,0.003244835,187.671982,32.39878385,0.085271497,0.014720859
Eritrea,ERI,Demersal,25020.58046,8.23297E-05,0.003290478,15691.6173,2766.802516,0.029756249,0.005246729
Eritrea,ERI,Freshwater fish,9.517852164,2.80999E-06,0.295233734,4.527514542,0.682948716,4.114497864,0.6206476
Eritrea,ERI,Forage fish,25406.85993,6.63925E-05,0.002613171,20994.11554,3464.426364,0.019164057,0.003162432
Eritrea,ERI,Large-pelagic,11054.60813,3.27201E-05,0.00295986,9568.42329,1636.168055,0.019998003,0.003419591
Eritrea,ERI,Medium-pelagic,4996.949455,1.30175E-05,0.002605095,3557.666241,641.4169765,0.020294952,0.003659007
Eritrea,ERI,Reef,5965.936494,1.68047E-05,0.002816777,4277.226397,735.3695953,0.022852063,0.003928881
Western Sahara,ESH,Benthic,712.2395812,2.04939E-06,0.002877383,156.9948856,27.10283821,0.07561519,0.013053841
Western Sahara,ESH,Demersal,77104.92124,0.000126867,0.001645383,52182.15715,9042.109229,0.014030697,0.002431235
Western Sahara,ESH,Forage fish,99569.04345,0.000173292,0.00174042,131123.144,16296.79766,0.0106335,0.001321597
Western Sahara,ESH,Large-pelagic,8234.507484,1.83701E-05,0.002230872,7417.287952,1227.901599,0.01496059,0.002476664
Western Sahara,ESH,Medium-pelagic,2688.610895,7.34623E-06,0.002732351,1968.801373,335.6701223,0.021885261,0.00373132
Western Sahara,ESH,Reef,30623.18223,8.66435E-05,0.002829344,20969.7192,3620.591632,0.023930763,0.00413184
Western Sahara,ESH,Small-pelagic,326.9717251,9.57026E-07,0.002926937,234.6453164,38.64643382,0.024763622,0.004078605
Spain,ESP,Benthic,4055.010926,8.09477E-05,0.019962398,893.8227997,154.3052478,0.524594862,0.090563521
Spain,ESP,Demersal,119159.5902,0.002073027,0.017397067,74482.54371,13050.68694,0.158844311,0.027832392
Spain,ESP,Freshwater fish,4743.013242,1.59657E-05,0.00336615,2256.187747,340.3325401,0.046912036,0.007076402
Spain,ESP,Forage fish,201632.4548,0.000859894,0.004264659,257928.7865,34160.60042,0.02517209,0.003333842
Spain,ESP,Large-pelagic,39546.95526,0.000127355,0.003220339,34258.62243,5694.613538,0.022364047,0.003717447
Spain,ESP,Medium-pelagic,52397.02357,0.000925879,0.017670456,37871.2408,6637.375577,0.139494784,0.024448084
Spain,ESP,Reef,16639.59165,0.000210711,0.01266322,11377.02001,1964.461658,0.10726135,0.018520738
Spain,ESP,Small-pelagic,367.1710033,8.07325E-06,0.02198771,255.7753691,43.34218022,0.186267727,0.031563827
Estonia,EST,Benthic,8.347707142,2.53863E-08,0.003041106,1.840037205,0.317655129,0.07991769,0.013796604
Estonia,EST,Demersal,4855.010678,2.95964E-05,0.006096043,2595.921423,505.3659233,0.058564205,0.011401098
Estonia,EST,Freshwater fish,3097.12923,2.62506E-06,0.000847578,1473.262811,222.232957,0.0118122,0.0017818
Estonia,EST,Forage fish,42258.11017,7.27988E-05,0.001722719,46008.37249,7213.028682,0.010092686,0.001582295
Estonia,EST,Medium-pelagic,443.2176417,7.70112E-07,0.001737548,281.1324441,55.71919471,0.013821308,0.002739321
Ethiopia,ETH,Freshwater fish,12907.56958,4.1279E-05,0.003198043,6139.957626,926.1761917,0.044569236,0.006723005
Finland,FIN,Benthic,39.36925029,1.20306E-07,0.003055848,8.677938028,1.498117276,0.08030509,0.013863482
Finland,FIN,Demersal,10120.85406,7.32559E-05,0.007238113,5719.285805,1025.046273,0.071465933,0.012808573
Finland,FIN,Freshwater fish,35428.01287,2.14027E-05,0.000604118,16852.63027,2542.119323,0.008419235,0.001269992
Finland,FIN,Forage fish,65022.085,0.000110173,0.001694386,72832.39879,11473.73519,0.009602151,0.001512686
Finland,FIN,Medium-pelagic,446.8401657,7.9491E-07,0.001778958,290.8290825,56.13062778,0.014161787,0.002733255
Fiji,FJI,Benthic,1975.368841,7.06654E-06,0.003577328,435.4192234,75.16867009,0.094009141,0.016229284
Fiji,FJI,Demersal,55134.56298,0.000176018,0.003192525,37533.78721,6483.46364,0.027148837,0.004689601
Fiji,FJI,Forage fish,2477.300082,6.36024E-06,0.002567408,3892.187423,555.9630802,0.011440039,0.001634104
Fiji,FJI,Large-pelagic,14464.62212,4.44403E-05,0.003072342,12802.82388,2174.919796,0.020433059,0.00347113
Fiji,FJI,Medium-pelagic,1742.437789,5.13972E-06,0.00294973,1181.093262,222.3103297,0.02311958,0.004351664
Fiji,FJI,Reef,9995.607601,2.81632E-05,0.002817555,7117.838099,1256.229855,0.022418803,0.003956703
Falkland Islands,FLK,Benthic,4.623059236,1.59723E-08,0.003454923,1.019034431,0.175921179,0.090792446,0.015673969
Falkland Islands,FLK,Demersal,22758.95729,0.000104423,0.004588213,13226.02798,2529.518825,0.041281741,0.007895261
Falkland Islands,FLK,Forage fish,2615.246127,2.59312E-05,0.009915387,2188.295592,434.5254465,0.059677005,0.011849943
Falkland Islands,FLK,Large-pelagic,11.73600836,3.9146E-08,0.003335546,10.85922595,1.80375461,0.021702505,0.00360486
Falkland Islands,FLK,Medium-pelagic,7.775308253,1.99548E-08,0.002566437,5.220121172,0.916065723,0.021783193,0.003822677
Falkland Islands,FLK,Reef,0.55529083,1.55397E-09,0.002798477,0.377143683,0.065108263,0.023867459,0.004120363
Falkland Islands,FLK,Small-pelagic,66576.29312,0.000792385,0.011901903,44631.00894,7846.436179,0.100986561,0.017754127
France,FRA,Benthic,12086.46084,0.000230822,0.019097607,2664.149237,459.9258469,0.50186891,0.086640223
France,FRA,Demersal,114824.8521,0.002454399,0.021375152,72639.72634,13134.64975,0.186864415,0.033788655
France,FRA,Freshwater fish,2967.895319,2.43701E-05,0.00821124,1411.787973,212.9598424,0.114435192,0.01726187
France,FRA,Forage fish,98122.57615,0.000896021,0.009131652,133364.4389,20510.18752,0.043686642,0.006718592
France,FRA,Large-pelagic,8831.560499,2.26485E-05,0.002564498,7368.58063,1229.71361,0.018417716,0.003073661
France,FRA,Medium-pelagic,5074.748912,5.10676E-05,0.010063086,3413.072113,626.493318,0.081513451,0.014962365
France,FRA,Reef,8645.914067,0.000156442,0.018094342,5889.400049,1017.74054,0.153715134,0.026563338
France,FRA,Small-pelagic,290.2020108,6.10398E-06,0.021033572,197.1079775,34.22015272,0.17837398,0.030967721
Faroe Islands,FRO,Benthic,302.3530649,3.71397E-06,0.012283538,66.64595187,11.50543499,0.322800952,0.055726796
Faroe Islands,FRO,Demersal,32534.37132,0.000362962,0.011156264,18907.54865,3682.159138,0.098573155,0.019196674
Faroe Islands,FRO,Forage fish,145131.5455,0.000313023,0.002156822,171048.0026,30021.57885,0.010426596,0.001830029
Faroe Islands,FRO,Large-pelagic,0.83489206,2.19033E-09,0.002623486,0.681460131,0.120479024,0.018180157,0.003214168
Faroe Islands,FRO,Medium-pelagic,4097.814156,3.44518E-05,0.008407349,2720.030798,509.6905578,0.067593472,0.012665943
Faroe Islands,FRO,Reef,288.6910466,7.50641E-06,0.026001522,196.0738387,33.84923977,0.221759976,0.03828357
Faroe Islands,FRO,Small-pelagic,2488.889865,8.03589E-05,0.032287041,1786.106539,294.1744193,0.273167493,0.044991095
Micronesia,FSM,Benthic,41.63084405,1.5921E-07,0.003824321,9.176448169,1.584177657,0.100499914,0.017349819
Micronesia,FSM,Demersal,13822.87372,6.98729E-05,0.005054878,9435.42584,1628.886946,0.04289613,0.007405383
Micronesia,FSM,Forage fish,84.53010634,2.27789E-07,0.002694768,81.73311798,13.16190692,0.017306689,0.002786986
Micronesia,FSM,Large-pelagic,41827.04656,0.000131852,0.003152323,36472.01669,6137.820659,0.021481949,0.003615165
Micronesia,FSM,Medium-pelagic,137.5225873,3.6881E-07,0.002681812,118.298838,19.09901601,0.019310401,0.00311761
Micronesia,FSM,Reef,30.58278038,1.04363E-07,0.003412465,20.77128202,3.585853729,0.029103997,0.005024373
Gabon,GAB,Benthic,92.21809278,2.8372E-07,0.003076615,20.32710525,3.509173198,0.080850825,0.013957696
Gabon,GAB,Demersal,13812.96216,5.23351E-05,0.003788838,8496.352218,1545.167526,0.033870164,0.006159711
Gabon,GAB,Freshwater fish,9808.676739,1.86319E-05,0.001899536,4665.855889,703.8166877,0.026472707,0.003993251
Gabon,GAB,Forage fish,31120.92646,6.55164E-05,0.00210522,34457.0014,4196.175123,0.015613362,0.001901396
Gabon,GAB,Large-pelagic,281.0178573,6.6907E-07,0.002380881,247.0660626,41.72383867,0.016035682,0.002708062
Gabon,GAB,Medium-pelagic,789.2740476,2.00458E-06,0.002539776,493.6251221,98.91404232,0.020265872,0.004060934
Gabon,GAB,Reef,1137.551817,3.29872E-06,0.002899842,800.9093629,140.6719667,0.023449736,0.004118719
United Kingdom,GBR,Benthic,77766.62244,0.000797359,0.010253224,17141.65053,2959.251692,0.269446023,0.046515859
United Kingdom,GBR,Demersal,726807.4885,0.005781779,0.007955036,416086.6307,80291.63651,0.072009735,0.013895615
United Kingdom,GBR,Freshwater fish,2621.840357,1.03928E-05,0.003963941,1247.174272,188.1288419,0.055243105,0.008333095
United Kingdom,GBR,Forage fish,927476.174,0.002443452,0.002634517,1007921.357,173389.2947,0.014092288,0.002424249
United Kingdom,GBR,Large-pelagic,1387.775325,4.11405E-06,0.002964496,1110.329945,195.0219115,0.021095343,0.003705254
United Kingdom,GBR,Medium-pelagic,28400.82429,0.000185513,0.006531947,19983.02469,3529.089145,0.052566733,0.009283514
United Kingdom,GBR,Reef,10278.59978,0.000225372,0.02192633,7005.72966,1210.957483,0.186110553,0.032169664
United Kingdom,GBR,Small-pelagic,23521.14785,0.000168247,0.007153022,16875.39425,2780.047282,0.060519574,0.009969976
Georgia,GEO,Benthic,5.470837908,2.82546E-08,0.005164578,1.205905421,0.208181683,0.135720733,0.023430171
Georgia,GEO,Demersal,663.7853504,1.52342E-06,0.002295051,444.3958337,79.05028841,0.019271547,0.003428073
Georgia,GEO,Freshwater fish,97.4229632,4.00765E-06,0.041136583,46.34279615,6.99053594,0.573296218,0.086478334
Georgia,GEO,Forage fish,17296.44821,3.68929E-05,0.002132975,18121.92372,2834.28498,0.013016648,0.002035815
Georgia,GEO,Large-pelagic,237.2054587,5.53596E-07,0.002333826,207.6576777,35.43512615,0.015622812,0.002665908
Georgia,GEO,Medium-pelagic,25.48565603,6.11307E-08,0.002398631,23.3931523,3.255367139,0.018778427,0.002613187
Georgia,GEO,Reef,0.001695531,6.51933E-12,0.003845009,0.001151575,0.000198802,0.032793045,0.005661233
Guernsey,GGY,Benthic,1319.983045,5.4537E-06,0.004131645,290.9562915,50.2292878,0.108576126,0.018744058
Guernsey,GGY,Demersal,4289.999989,0.000131312,0.030608894,2677.564634,491.0329205,0.267420269,0.049041638
Guernsey,GGY,Forage fish,956.5555914,1.10248E-05,0.011525548,1794.283805,279.2452343,0.039480807,0.006144417
Guernsey,GGY,Large-pelagic,20.93790645,6.51328E-08,0.003110762,16.56169482,2.989630231,0.021786251,0.00393274
Guernsey,GGY,Medium-pelagic,31.61932034,3.5884E-07,0.011348759,21.23571587,3.785867161,0.094784107,0.016897949
Guernsey,GGY,Reef,105.0562044,2.88327E-06,0.027445029,71.91478011,12.47539062,0.231116654,0.040092878
Ghana,GHA,Benthic,354.4811614,1.18631E-06,0.003346615,78.13624919,13.48906438,0.08794621,0.015182609
Ghana,GHA,Demersal,43859.80724,0.000170449,0.003886212,28918.5816,5180.50149,0.032901933,0.005894083
Ghana,GHA,Freshwater fish,72227.5215,1.16971E-05,0.000161948,34357.66266,5182.649637,0.002256971,0.000340451
Ghana,GHA,Forage fish,151327.1014,0.000324178,0.002142236,148493.4946,20296.38749,0.01597222,0.002183115
Ghana,GHA,Large-pelagic,11698.16953,3.03605E-05,0.002595316,10366.73637,1743.955307,0.017408961,0.002928641
Ghana,GHA,Medium-pelagic,50822.50886,0.000112136,0.002206427,37907.03283,6402.815074,0.01751357,0.002958188
Ghana,GHA,Reef,6414.710726,3.01584E-05,0.004701442,4362.843198,781.7042934,0.038580307,0.006912555
Gibraltar,GIB,Benthic,3.456498484,1.29907E-08,0.003758335,0.761896135,0.131530066,0.098765851,0.017050459
Gibraltar,GIB,Demersal,98.18265305,9.21099E-06,0.093814852,56.03479996,9.696435068,0.949935829,0.164379833
Gibraltar,GIB,Forage fish,137.0250114,7.88546E-07,0.005754759,156.6338142,21.98648355,0.035865032,0.005034328
Gibraltar,GIB,Large-pelagic,56.44726023,1.74379E-07,0.003089246,54.04916656,7.759366858,0.022473413,0.003226312
Gibraltar,GIB,Medium-pelagic,214.7614989,2.59655E-06,0.012090368,157.252606,27.13719203,0.095682177,0.01651194
Gibraltar,GIB,Reef,4.847171205,1.75174E-07,0.03613947,3.37985643,0.580051817,0.301997501,0.051828888
Gibraltar,GIB,Small-pelagic,0.001381012,1.86836E-10,0.135289262,0.000991058,0.000163229,1.144627302,0.188521825
Guinea,GIN,Benthic,158.1712693,4.98306E-07,0.003150421,34.86478565,6.018888072,0.082790389,0.014292533
Guinea,GIN,Demersal,65665.73001,0.000188521,0.002870921,44438.16207,7723.447098,0.024408932,0.004242324
Guinea,GIN,Freshwater fish,4044.25444,1.62173E-05,0.004009969,1923.797562,290.1934522,0.055884568,0.008429856
Guinea,GIN,Forage fish,362999.0843,0.000774268,0.002132975,381039.1594,44706.90516,0.017318756,0.002031991
Guinea,GIN,Large-pelagic,5199.072059,1.1623E-05,0.002235593,4654.907287,777.5886343,0.014947503,0.002496937
Guinea,GIN,Medium-pelagic,12209.46156,2.98256E-05,0.002442825,9650.826345,1603.871443,0.018595988,0.003090469
Guinea,GIN,Reef,1622.563884,3.71894E-06,0.002292013,1200.199931,205.7647563,0.018073737,0.003098599
Guadeloupe,GLP,Benthic,8.011646959,2.73976E-08,0.003419725,1.765961386,0.304867038,0.089867473,0.015514286
Guadeloupe,GLP,Demersal,125.9631754,5.43238E-07,0.004312669,100.9503214,17.47505045,0.031086463,0.005381236
Guadeloupe,GLP,Forage fish,20.42393516,4.94034E-08,0.002418895,16.16342789,2.787967809,0.017720203,0.00305649
Guadeloupe,GLP,Large-pelagic,60.65536878,1.64787E-07,0.002716776,43.47872961,8.060692845,0.020443288,0.003790062
Gambia,GMB,Benthic,121.5522626,3.67526E-07,0.003023603,26.79306806,4.625425763,0.079457709,0.013717195
Gambia,GMB,Demersal,20290.06894,0.000134402,0.006624038,12711.67331,2254.064415,0.059626599,0.010573132
Gambia,GMB,Freshwater fish,3426.93848,8.96819E-07,0.000261697,1630.148644,245.8982546,0.003647114,0.000550145
Gambia,GMB,Forage fish,70604.73059,0.000144468,0.002046158,75996.56592,9610.35376,0.015032585,0.001900987
Gambia,GMB,Large-pelagic,2042.475973,4.17543E-06,0.002044296,1863.574304,311.0014293,0.013425742,0.002240547
Gambia,GMB,Medium-pelagic,2297.359541,7.69868E-06,0.003351098,1596.650259,287.8366596,0.026746687,0.004821768
Gambia,GMB,Reef,2824.735255,1.1227E-05,0.003974517,1944.941863,340.936023,0.032929812,0.005772388
Guinea-Bissau,GNB,Benthic,146.8156904,4.54966E-07,0.003098889,32.36174053,5.586774462,0.081436168,0.014058746
Guinea-Bissau,GNB,Demersal,21391.72542,0.000595072,0.027817873,13996.00773,2434.912293,0.244391676,0.042517288
Guinea-Bissau,GNB,Freshwater fish,138.2011884,2.50341E-06,0.01811427,65.74045064,9.916557072,0.252447869,0.038080264
Guinea-Bissau,GNB,Forage fish,80335.35667,0.000195909,0.00243864,85140.97277,10539.07147,0.018588829,0.002300996
Guinea-Bissau,GNB,Large-pelagic,1872.062256,4.35146E-06,0.002324423,1665.868701,279.4348902,0.015572373,0.002612129
Guinea-Bissau,GNB,Medium-pelagic,8735.925283,3.2901E-05,0.003766168,6445.234253,1108.011448,0.029693706,0.005104697
Guinea-Bissau,GNB,Reef,1828.339008,5.65358E-06,0.003092193,1289.133412,222.3945925,0.025421379,0.004385564
Equatorial Guinea,GNQ,Benthic,14391.72958,6.11323E-05,0.004247736,3172.286405,547.6481914,0.111626884,0.019270726
Equatorial Guinea,GNQ,Demersal,40249.32585,0.000116937,0.002905315,25985.65957,4536.215697,0.025778529,0.004500058
Equatorial Guinea,GNQ,Freshwater fish,1007.748028,2.11576E-06,0.002099497,479.3722125,72.31045509,0.029259441,0.004413613
Equatorial Guinea,GNQ,Forage fish,59266.1595,0.000106002,0.00178858,58239.02378,7376.526859,0.014370216,0.001820125
Equatorial Guinea,GNQ,Large-pelagic,2066.320435,5.30422E-06,0.002566988,1753.266341,298.1940761,0.017787807,0.003025335
Equatorial Guinea,GNQ,Medium-pelagic,4103.662267,9.58233E-06,0.002335069,2683.579307,518.5882416,0.018477733,0.003570729
Equatorial Guinea,GNQ,Reef,3338.018768,7.61235E-06,0.0022805,2411.190596,422.974594,0.017997187,0.003157093
Greece,GRC,Benthic,6097.107349,3.9268E-05,0.006440431,1343.950401,232.0131012,0.169249063,0.02921834
Greece,GRC,Demersal,57965.10377,0.001168063,0.020151141,34920.36463,6103.295231,0.191382354,0.033449336
